"UniqueId","FullName","University","JoinYear","Rank","SubField","Bachelors","Masters","Doctorate","PostDoc","Gender","PhotoURL","Sources","Last_Updated_By","Last_Updated"
"15217","Nathan Friedman","McGill University","","Full","Algorithms & Theory","","","University of Toronto - Canada","","Male","","","2","2016-07-24"
"15218","Mike Hallett","McGill University","2000","Associate","Bioinformatics & Computational Biology","Queen's University - Canada","","University of Victoria Canada","","Male","http://www.cs.mcgill.ca/static/img/profpic/hallett.jpg","http://www.bci.mcgill.ca/~hallett/","2","2016-07-24"
"15219","Hamed Hatami","McGill University","2010","Assistant","Scientific Computing","Sharif University of Technology - Tehran - Iran","University of Toronto - Canada","University of Toronto - Canada","","Male","http://www.cs.mcgill.ca/static/img/profpic/hatami.jpg","http://www.cs.mcgill.ca/~hatami/","2","2016-07-24"
"15220","Wenbo He","McGill University","2011","Assistant","Networks & Communications","Harbin Engineering University Heilongjiang China","University of Illinois at Urbana-Champaign - USA","University of Illinois at Urbana-Champaign - USA","","Female","http://www.cs.mcgill.ca/static/img/profpic/he.jpg","http://www.cs.mcgill.ca/~wenbohe/","2","2016-07-24"
"15221","Laurie Hendren","McGill University","1990","Full","Programming Languages","Queen's University - Canada","Queen's University - Ontario - Canada","Cornell University - USA","","Female","http://www.cs.mcgill.ca/static/img/profpic/hendren.jpg","http://www.sable.mcgill.ca/~hendren/","2438","2016-08-28"
"15222","Bettina Kemme","McGill University","2000","Associate","Databases","","Friedrich-Alexander University Erlangen Germany","Swiss Federal Institute of Technology (ETH) - Switzerland","","Female","http://www.cs.mcgill.ca/static/img/profpic/kemme.jpg","http://www.cs.mcgill.ca/~kemme/","2","2016-07-24"
"15223","J&#246;rg Kienzle","McGill University","2002","Associate","Databases","Swiss Federal Institute of Technology (ETH) - Switzerland","&#157;cole Polytechnique F&#157;d&#157;rale de Lausanne - Switzerland","&#157;cole Polytechnique F&#157;d&#157;rale de Lausanne - Switzerland","","Male","http://www.cs.mcgill.ca/static/img/profpic/kienzle.jpg","http://www.cs.mcgill.ca/~joerg/Home/Jorgs_Home.html","2","2016-07-24"
"15224","Paul Kry","McGill University","2008","Associate","Graphics","University of Waterloo - Ontario - Canada","University of British Columbia - Canada","University of British Columbia - Canada","","Male","http://www.cs.mcgill.ca/static/img/profpic/kry.jpg","http://www.cs.mcgill.ca/~kry/","2","2016-07-24"
"15225","Michael Langer","McGill University","2000","Associate","Computer Vision","McGill University - Montreal - Canada","University of Toronto - Canada","McGill University - Montreal - Canada","","Male","http://www.cs.mcgill.ca/static/img/profpic/langer.jpg","http://www.cim.mcgill.ca/~langer/","2","2016-07-24"
"15226","Xue Liu","McGill University","2007","Associate","Distributed & Parallel Computing","Tsinghua University - Beijing - China","Tsinghua University - Beijing - China","University of Illinois at Urbana-Champaign - USA","","Male","http://www.cs.mcgill.ca/static/img/profpic/liu.jpg","http://www.cs.mcgill.ca/~xueliu/","2","2016-07-24"
"15227","Muthucumaru Maheswaran","McGill University","2003","Associate","Distributed & Parallel Computing","University of Peradeniya - Sri Lanka","Purdue University - USA","Purdue University - USA","","Male","http://www.cs.mcgill.ca/static/img/profpic/maheswaran.jpg","http://www.cs.mcgill.ca/~maheswar/","2","2016-07-24"
"15228","Prakash Panangaden","McGill University","1990","Full","Programming Languages","Indian Institute of Technology - Kanpur - India","Indian Institute of Technology - Kanpur - India","University of Wisconsin - Madison - USA","","Male","http://www.cs.mcgill.ca/static/img/profpic/panangaden.jpg","http://www.cs.mcgill.ca/~prakash/","2","2016-07-24"
"15229","Brigitte Pientka","McGill University","2003","Associate","Programming Languages","University of Edinburgh - United Kingdom","Technical University Darmstadt Germany","Carnegie Mellon University - USA","","Female","http://www.cs.mcgill.ca/static/img/profpic/pientka.jpg","http://www.cs.mcgill.ca/~bpientka/","2","2016-07-24"
"15230","Joelle Pineau","McGill University","2005","Associate","Bioinformatics & Computational Biology","","","","","Female","http://www.cs.mcgill.ca/static/img/profpic/pineau.jpg","http://www.cs.mcgill.ca/~jpineau/","2","2016-07-24"
"15231","Doina Precup","McGill University","2000","Associate","Machine Learning & Pattern Recognition","Technical University of Cluj-Napoca - Romania","Stanford University - USA","University of Massachusetts - Amherst - USA","","Female","http://www.cs.mcgill.ca/static/img/profpic/precup.jpg","http://www.cs.mcgill.ca/~dprecup/","2","2016-07-24"
"15232","Bruce Reed","McGill University","","Full","Algorithms & Theory","University of Guelph Ontario CA","","McGill University - Montreal - Canada","","Male","http://www.cs.mcgill.ca/static/img/profpic/reed.jpg","http://cgm.cs.mcgill.ca/~breed/","2","2016-07-24"
"15233","Martin Robillard","McGill University","","Associate","Software Engineering","Ecole Polytechnique - Montreal","University of British Columbia - Canada","University of British Columbia - Canada","","Male","http://www.cs.mcgill.ca/static/img/profpic/robillard.jpg","http://www.cs.mcgill.ca/~martin/","2","2016-07-24"
"15234","Derek Ruths","McGill University","2009","Assistant","Bioinformatics & Computational Biology","Rice University - USA","Rice University - USA","Rice University - USA","","Male","http://www.cs.mcgill.ca/static/img/profpic/ruths.jpg","http://www.ruthsresearch.org/","2","2016-07-24"
"15235","Kaleem Siddiqi","McGill University","","Full","Computer Vision","Lafayette College - USA","","","","Male","http://www.cs.mcgill.ca/static/img/profpic/siddiqi.jpg","http://www.cim.mcgill.ca/~siddiqi/","2","2016-07-24"
"15236","Denis Therien","McGill University","1978","Full","Scientific Computing","University of Montreal Canada","","University of Waterloo - Ontario - Canada","","Male","http://www.cs.mcgill.ca/static/img/profpic/therien.jpg","http://www.cs.mcgill.ca/~denis/","2","2016-07-24"
"15237","Carl Tropper","McGill University","1984","Full","Distributed & Parallel Computing","McGill University - Montreal - Canada","","Polytechnic University - Brooklyn - New York - USA","","Male","http://www.cs.mcgill.ca/static/img/profpic/tropper.jpg","http://www.cs.mcgill.ca/~carl/","2","2016-07-24"
"15238","Clark Verbrugge","McGill University","","Full","Programming Languages","","","","","Male","","http://www.sable.mcgill.ca/~clump/","2","2016-07-24"
"15239","Adrian Vetta","McGill University","2002","Associate","Algorithms & Theory","","","","","Male","http://www.cs.mcgill.ca/static/img/profpic/vetta.jpg","http://www.math.mcgill.ca/~vetta/","2","2016-07-24"
"15240","Jerome Waldispuhl","McGill University","2009","Assistant","Bioinformatics & Computational Biology","University of Nice and Sophia-Antipolis - France","","Ecole Polytechnique - France","","Male","http://www.cs.mcgill.ca/static/img/profpic/waldispuhl.jpg","http://www.cs.mcgill.ca/~jeromew/","2","2016-07-24"
"15241","Michael J Carey (DUPLICATE)","University of California - Irvine","2008","Full","Data Mining","Carnegie-Mellon University","Carnegie-Mellon University","University of California - Berkeley - USA","","Male","http://www.ics.uci.edu/bin/img/photos/faculty/mjcarey.jpg","http://www.ics.uci.edu/~mjcarey/","2","2016-07-24"
"15242","Alexandru Nicolau","University of California - Irvine","1988","Full","Programming Languages","","","Yale University","","Male","http://www.ics.uci.edu/~nicolau/nicolau.jpg","http://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=anicolau","2","2016-07-24"
"15244","Alexander Veidenbaum Professor","University of California - Irvine","","Full","","","","University of Illinois at Urbana-Champaign","","Male","http://www.ics.uci.edu/~alexv/AV.jpg","http://www.ics.uci.edu/~alexv/","2","2016-07-24"
"15245","Ramesh Jain","University of California - Irvine","2005","Full","Computer Vision","VRCE Nagpur","","Indian Institute of Technology Kharagpur","","Male","http://www.ics.uci.edu/bin/img/photos/faculty/jain.jpg","https://www.linkedin.com/pub/ramesh-jain/0/a32/167http://www.ics.uci.edu/faculty/profiles/view_faculty.php?ucinetid=jain","2","2016-07-24"
"15246","Chris Bourke","University of Nebraska - Lincoln","2011","Assistant","","University of Nebraska &#157; Lincoln","University of Nebraska &#157; Lincoln","University of Nebraska &#157; Lincoln","","Male","http://cse-apps.unl.edu/facdb/photo/small/cbourke.jpg?1327100840","http://cse.unl.edu/~cbourke/pubs/ChrisBourkeCV.pdf","2","2016-07-24"
"15247","Berthe Choueiry","University of Nebraska - Lincoln","1999","Associate","Artificial Intelligence","","Ecole polytechnique f&#157;d&#157;rale de Lausanne","Ecole polytechnique f&#157;d&#157;rale de Lausanne","","Female","http://cse.unl.edu/~choueiry/head.jpg","http://cse.unl.edu/~choueiry/https://www.linkedin.com/pub/berthe-y-choueiry/0/b12/5a","2","2016-07-24"
"15248","Juan Cui","University of Nebraska - Lincoln","2013","Assistant","Bioinformatics & Computational Biology","Northwestern Polytechnic University China","","National University of Singapore","","Female","http://cse-apps.unl.edu/facdb/photo/small/jcui.jpg?1377704466","http://cse.unl.edu/~jcui/https://www.linkedin.com/pub/juan-cui/29/bbb/5abhttp://cse.unl.edu/colloquium/13-14/juan-cui","2","2016-07-24"
"15249","Jitender Deogun","University of Nebraska - Lincoln","1984","Full","Algorithms & Theory","Punjab University Chandigarh India","University of Illinois Urbana IL University of Delhi Delhi","University of Illinois Urbana IL","","Male","http://cse-apps.unl.edu/facdb/photo/small/deogun.jpg?1327100836","http://cse.unl.edu/~deogun/","2","2016-07-24"
"15250","Carrick Detweiler","University of Nebraska - Lincoln","2010","Assistant","Artificial Intelligence","Middlebury College","Massachusetts Institute of Technology","Massachusetts Institute of Technology","","Male","http://cse-apps.unl.edu/facdb/photo/small/carrick.jpg?1327100840","http://cse.unl.edu/~carrick/detweiler-cv.pdf","2","2016-07-24"
"15251","Sebastian Elbaum","University of Nebraska - Lincoln","2010","Full","Software Engineering","Universidad Catolica de Cordoba Argentina","University of Idaho","University of Idaho","","Male","http://cse-apps.unl.edu/facdb/photo/small/elbaum.jpg?1327100838","http://cse.unl.edu/~elbaum/content/wp-content/uploads/bioelbaumJuly2014.pdf","2","2016-07-24"
"15252","Ying Lu","University of Nebraska - Lincoln","2005","Associate","Real-Time & Embedded Systems","Southwest Jiaotong University","","University of Virginia","","Female","http://cse-apps.unl.edu/facdb/photo/small/ylu.jpg?1327100839","https://www.linkedin.com/pub/ying-lu/4/3a9/674http://cse-apps.unl.edu/facdb/users/30/details","2","2016-07-24"
"15253","Massimiliano Pierobon","University of Nebraska - Lincoln","2013","Assistant","Networks & Communications","Politecnico di Milano","Politecnico di Milano","Georgia Institute of Technology","","Male","http://cse-apps.unl.edu/facdb/photo/small/pierobon.jpg?1374616168","http://cse.unl.edu/~pierobon/https://www.linkedin.com/pub/massimiliano-pierobon/8/603/1a5","2","2016-07-24"
"15254","Byrav Ramamurthy","University of Nebraska - Lincoln","2003","Full","Networks & Communications","Indian Institute of Technology Madras","University of California - Davis - USA","University of California - Davis - USA","","Male","http://cse.unl.edu/~byrav/byravpic.jpg","http://cse.unl.edu/~byrav/https://www.linkedin.com/in/byravramamurthy","2","2016-07-24"
"15255","Stephen Reichenbach","University of Nebraska - Lincoln","1990","Full","Multimedia","University of Nebraska Lincoln NE","Washington University St. Louis MO","William and Mary Williamsburg VA","","Male","http://cse-apps.unl.edu/facdb/photo/small/reich.jpg?1327100836","http://cse.unl.edu/~reich/http://cse-apps.unl.edu/facdb/users/3/details","2","2016-07-24"
"15256","Peter Revesz","University of Nebraska - Lincoln","1992","Full","Bioinformatics & Computational Biology","Tulane University","","Brown University","","Male","http://cse-apps.unl.edu/facdb/photo/small/revesz.jpg?1327100837","http://cse.unl.edu/~revesz/","2","2016-07-24"
"15257","Ashok Samal","University of Nebraska - Lincoln","1994","Full","Computer Vision","Indian Institute of Technology Kanpur India","","University of Utah Salt Lake City","","Male","http://cse-apps.unl.edu/facdb/photo/small/samal.jpg?1326952613","http://cse.unl.edu/~samal/OLD%20Public_html/Vita.htm","2","2016-07-24"
"15258","Anita Sarma","University of Nebraska - Lincoln","2009","Assistant","Software Engineering","BITS Pilani India","University of California Irvine","University of California Irvine","","Female","http://cse-apps.unl.edu/facdb/photo/small/asarma.jpg?1327100840","http://cse.unl.edu/~asarma/misc/sarma_cv.pdf","2","2016-07-24"
"15259","Stephen Scott","University of Nebraska - Lincoln","","Associate","Machine Learning & Pattern Recognition","","","","","Male","http://cse-apps.unl.edu/facdb/photo/small/sscott.jpg?1327100838","http://cse-apps.unl.edu/facdb/users/15/details","2","2016-07-24"
"15260","Leen-Kiat Soh","University of Nebraska - Lincoln","2001","Associate","Data Mining","University of Kansas Lawrence KS","University of Kansas Lawrence KS","University of Kansas Lawrence KS","","Male","http://cse.unl.edu/~lksoh/index_files/image002.jpg","http://cse.unl.edu/~lksoh/CVSoh.pdf","2","2016-07-24"
"15261","Witty Srisa-an","University of Nebraska - Lincoln","","Associate","Programming Languages","","","Illinois Institute of Technology","","Male","http://cse-apps.unl.edu/facdb/photo/small/witty.jpg?1327100839","http://cse.unl.edu/~witty/","2","2016-07-24"
"15262","Mehmet Vuran","University of Nebraska - Lincoln","2007","Associate","Networks & Communications","Bilkent University - Turkey","Georgia Institute of Technology Atlanta","Georgia Institute of Technology Atlanta","","Male","http://cse.unl.edu/~mcvuran/mcv2.jpg","http://cse.unl.edu/~mcvuran/","880","2016-08-03"
"15263","Lisong Xu","University of Nebraska - Lincoln","","Associate","Networks & Communications","University of Science and Technology Beijing","University of Science and Technology Beijing","North Carolina State University","","Male","http://cse-apps.unl.edu/facdb/photo/small/xu.jpg?1327100839","http://cse.unl.edu/~xu/bio.html","2","2016-07-24"
"15264","Hongfeng Yu","University of Nebraska - Lincoln","2012","Assistant","Data Mining","Zhejiang University","Zhejiang University","University of California - Davis - USA","","Male","http://cse-apps.unl.edu/facdb/photo/small/yu.jpg?1344979674","http://vis.unl.edu/~yu/","2","2016-07-24"
"15265","Ziguo Zhong","University of Nebraska - Lincoln","2011","Assistant","Distributed & Parallel Computing","Southeast University","Southeast University","University of Minnesota","","Male","http://cse-apps.unl.edu/facdb/photo/small/zzhong.jpg?1327100841","http://cse.unl.edu/~zzhong/","2","2016-07-24"
"15266","Vinodchandran Variyam","University of Nebraska - Lincoln","2001","Full","Computer Education","","dian Institute of Technology Chennai India","titute of Mathematical Sciences Chennai India","","Male","http://cse-apps.unl.edu/facdb/photo/small/vinod.jpg?1365133583","http://cse.unl.edu/~vinod/resume.pdf","2","2016-07-24"
"15267","Gregg Rothermel","University of Nebraska - Lincoln","2004","Full","Software Engineering","Reed College","State University of New York at Albany","Clemson University","","Male","http://cse-apps.unl.edu/facdb/photo/small/grother.jpg?1359499805","http://cse.unl.edu/~grother/","2","2016-07-24"
"15268","Charles Riedesel","University of Nebraska - Lincoln","1995","Assistant","","Wheaton College","University of Nebraska - Lincoln","University of Nebraska - Lincoln","","Male","http://cse-apps.unl.edu/facdb/photo/small/riedesel.jpg?1327100837","http://cse.unl.edu/~riedesel/pub/vita11.pdf","2","2016-07-24"
"15269","Suzette Person","University of Nebraska - Lincoln","","Associate","","","","","","Female","http://cse-apps.unl.edu/facdb/photo/small/sperson.jpg?1422552878","http://cse-apps.unl.edu/facdb/users/61/details","2","2016-07-24"
"15270","Hong Jiang","University of Nebraska - Lincoln","1991","Full","Hardware & Architecture","Huazhong University of Science and Technology Wuhan China","University of Toronto Toronto Canada","Texas A&M University College Station Texas","","Male","http://cse.unl.edu/~jiang/index_files/image001.jpg","http://cse.unl.edu/~jiang/","2","2016-07-24"
"15271","Mohammad Hasan","University of Nebraska - Lincoln","","Assistant","","","","","","Male","http://cse.unl.edu/~hasan/Hasan.jpg","http://cse.unl.edu/~hasan/http://cse-apps.unl.edu/facdb/users/60/details","2","2016-07-24"
"15272","Steve Goddard","University of Nebraska - Lincoln","1998","Full","Software Engineering","University of Minnesota Duluth MN","University of North Carolina Chapel Hill NC","University of North Carolina Chapel Hill NC","","Male","http://cse-apps.unl.edu/facdb/photo/small/goddard.jpg?1327100837","http://cse.unl.edu/~ybai/sites/default/files/GoddardFullCV-July2013.pdf","2","2016-07-24"
"15273","Matthew Dwyer","University of Nebraska - Lincoln","","Full","Hardware & Architecture","","","","","Male","http://cse-apps.unl.edu/facdb/photo/small/dwyer.jpg?1326952617","http://cse-apps.unl.edu/facdb/users/25/details","2","2016-07-24"
"15274","Alvin Cheung","University of Washington","2014","Assistant","Data Mining","Stanford University","Stanford University","Massachusetts Institute of Technology","","Male","http://homes.cs.washington.edu/~akcheung/self.jpg","http://homes.cs.washington.edu/~akcheung/","6964","2017-03-27"
"15275","Xi Wang","University of Washington","2014","Assistant","Programming Languages","Tsinghua University  Beijing","Tsinghua University  Beijing","Massachusetts Institute of Technology  Cambridge MA","","Male","http://www.engr.washington.edu/files/facresearch/newfaculty/2014/imgs/XiWang_lg.jpg","http://www.engr.washington.edu/facresearch/newfaculty/2014/xiwang","6964","2017-03-27"
"15276","Emina Torlak","University of Washington","2014","Assistant","Software Engineering","MIT Cambridge MA","MIT Cambridge MA","MIT Cambridge MA","","Female","http://www.engr.washington.edu/files/facresearch/newfaculty/2014/imgs/EminaTorlak_lg.jpg","http://www.engr.washington.edu/facresearch/newfaculty/2014/eminatorlak","6964","2017-03-27"
"15277","Mubbasir Kapadia","Rutgers University - USA","2014","Associate","Graphics","Dwarkadas J. Sanghvi College of Engineering - India","University of California - Los Angeles","University of California - Los Angeles - USA","","Male","http://www.cs.rutgers.edu/~mk1353/images/mubbasir-headshot.jpg","http://www.cs.rutgers.edu/~mk1353/","2","2016-07-24"
"15278","Am&#157;&#157;lie Marian","Rutgers University - USA","2012","Associate","Databases","Paris Dauphine University - France","Paris Dauphine University - France","Columbia University - USA","","Female","https://media.licdn.com/mpr/mpr/shrink_200_200/p/4/000/147/0d7/0edf125.jpg","http://www.cs.rutgers.edu/~amelie/|https://www.linkedin.com/pub/amelie-marian/38/401/396","2","2016-07-24"
"15279","Manish Parashar","Rutgers University - USA","2012","Full","Distributed & Parallel Computing","Bombay University - India","University of Mumbai - India","Syracuse University - USA","","Male","http://www.research.rutgers.edu/~parashar/images/parashar.jpg","http://www.cs.rutgers.edu/~parashar/|https://www.linkedin.com/in/parasharm","2","2016-07-24"
"15280","Steve Cooper","University of California - San Diego","2010","Associate","Real-Time & Embedded Systems","Cornell University - USA","Syracuse University - USA","Syracuse University - USA","","Male","http://web.stanford.edu/~coopers/steve003small.jpg","http://www.stanford.edu/~coopers|https://www.linkedin.com/pub/steve-cooper/1/99/152","","2018-11-30"
"15281","David Dill","Stanford University","1987","Full","Bioinformatics & Computational Biology","Carnegie Mellon University - USA","Carnegie Mellon University - USA","Carnegie Mellon University - USA","","Male","https://cap.stanford.edu/profiles/viewImage?profileId=8061&type=square","http://verify.stanford.edu/dill","6964","2017-03-28"
"15282","Ron Dror","Stanford University","2014","Associate","Bioinformatics & Computational Biology","Rice University - USA","University of Cambridge - United Kingdom","Massachusetts Institute of Technology - USA","","Male","http://drorlab.stanford.edu/images/rondror.jpg","http://drorlab.stanford.edu/rondror.html","6964","2017-03-28"
"15283","Stefano Ermon","Stanford University","2014","Assistant","Artificial Intelligence","Cornell University - USA","Universit&#157;&#157; degli Studi di Padova","Cornell University - USA","","Male","https://www.linkedin.com/in/stefano-ermon-0737a958/","https://www.linkedin.com/in/stefano-ermon-0737a958/","6964","2017-03-28"
"15284","Dan Jurafsky","Stanford University","2004","Full","Natural Language & Speech","University of California - Berkeley - USA","University of California - Berkeley - USA","University of California - Berkeley - USA","University of California - Berkeley - USA","Male","http://www.stanford.edu/~jurafsky/danfall13.jpg","http://www.stanford.edu/~jurafsky/","6964","2017-03-28"
"15285","Kenneth Salisbury","Stanford University","1999","Full","Artificial Intelligence","Stanford University - USA","Stanford University - USA","Stanford University - USA","","Male","http://robotics.stanford.edu/~jks/index_files/image002.jpg","http://robotics.stanford.edu/~jks/","6964","2017-03-28"
"15286","Keith Winstein","Stanford University","2014","Assistant","Networks & Communications","Massachusetts Institute of Technology - USA","Massachusetts Institute of Technology - USA","Massachusetts Institute of Technology - USA","","Male","data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxMTEhUTEhIVFRUXFxUXFxYVFRcVFRUVGBUXFhcVFRcYHSggGBolHRUVITEhJSkrLi4uFx8zODMtNygtLisBCgoKDg0OGhAQGy0lIB4tKy0tLS0tKy0tLS0tLy0rLS0tLS0tLS03LS0tListLS0tLTctLS4tLS0rLTctKy0tLf/AABEIAKsAqwMBIgACEQEDEQH/xAAcAAABBQEBAQAAAAAAAAAAAAAEAQIDBQYABwj/xAA3EAABAwIEAwYEBQQDAQAAAAABAAIRAyEEBRIxQVFhBhMiMnGBkaGx8EJSweHxIzNi0RRTkgf/xAAaAQACAwEBAAAAAAAAAAAAAAAAAwECBAUG/8QAJhEAAgIBBAEEAwEBAAAAAAAAAAECEQMEEiExURMiQWEFI9GxFP/aAAwDAQACEQMRAD8AyWldpUulLpVSSLSu0qbSu0oAh0rtKlcFWY3Nmts0aj8kAGOgboV2YUvzt+Kz2LruqeYn9Pghm4Wdj8lNAakZhSP4x8VOx4Oyxb8KQnYfEvpmWmOfIooDawk0oHL8za9tzBVg14OyqSMIXQpIXQgCKEkKWE0hAEZCSFIQkhAEcLoT4XQgCKEkKWEmlAFnpS6VLoS6UAQ6UulS6UyudLSTwUkFHnuP0eEblZzWeKIxLjUeXFQPoyfoiwO1fwnDfkp/+JEX9SlNCIn2ndTYURGwQrxJ3CPqUDwSU8C87Nn2UWTtKx9MjZE5fjnsO8jkrUZLUidMKqr4UsfcRN0XYNGtwlcPbI9wpi1UOAraXNvY+E8+i0MKr4ZK5RHCSFLpSFqLCiKEkKUhNhQQRwuhSQuhBNEULoUkLoRYFxoXaFcZXkTqo1OOlp2tJPXorOr2YZFqjvgFSWaEXQyOGUlaMpoVdn9qRPpK17ezNU31ADhIv8OCr867PVRTcJDgQbjceyupplHCSPOGF","http://en.wikipedia.org/wiki/Keith_Winstein","7384","2017-05-10"
"15287","Nael Abu-Ghazaleh","University of California - Riverside","2014","Full","Networks & Communications","Al-Jami'ah Al-Urdunia - Jordan","University of Cincinnati - USA","University of Cincinnati - USA","","Male","http://www.cs.ucr.edu/~nael/images/Abu-Ghazaleh.jpg","http://www.cs.ucr.edu/~nael|www.linkedin.com/pub/nael-abu-ghazaleh/8/11A/45B","2","2016-07-24"
"15288","Laxmi N. Bhuyan","University of California - Riverside","2014","Full","Hardware & Architecture","Sambalpur University - India","Sambalpur University - India","Wayne State University - USA","","Male","http://www.cs.ucr.edu/~bhuyan/index_files/image001.jpg","http://www.cs.ucr.edu/~bhuyan/","2","2016-07-24"
"15289","Philip Brisk","University of California - Riverside","2004","Assistant","Real-Time & Embedded Systems","University of California - Los Angeles","University of California - Los Angeles - USA","University of California - Riverside - USA","","Male","http://www1.cs.ucr.edu/images/pbrisk.jpg","http://www.cs.ucr.edu/~philip","2","2016-07-24"
"15290","Zizhong Chen","University of California - Riverside","2014","Full","Distributed & Parallel Computing","University of Tennessee - USA","Renmin University of China - China","University of Tennessee - USA","","Male","http://www.cs.ucr.edu/~chen/figures/zchen.jpg","http://www.cs.ucr.edu/~chen/|https://www.linkedin.com/pub/zizhong-chen/29/a5/14b","2","2016-07-24"
"15291","Marek Chrobak","University of California - Riverside","2001","Full","Algorithms & Theory","","Warsaw University - Poland","Warsaw University - Poland","","Male","http://www.cs.ucr.edu/~marek/MarekChrobak.jpg","http://www.cs.ucr.edu/~marek/","2","2016-07-24"
"15292","Rajiv Gupta","University of California - Riverside","2007","Full","Distributed & Parallel Computing","Indian Institute of Technology - Delhi - India","University of Pittsburgh - USA","California Institute of Technology - USA","","Male","http://www.cs.ucr.edu/~gupta/Gifs/rajiv2.jpg","http://www.cs.ucr.edu/~gupta/|https://www.linkedin.com/pub/rajiv-gupta/44/a84/392","2","2016-07-24"
"15293","Vagelis Hristidis (Evangelos Christidis)","University of California - Riverside","2004","Associate","Databases","National Technical University of Athens - Greece","University of California - San Diego - USA","University of California - San Diego - USA","","Male","http://www.cs.ucr.edu/~vagelis/photo.jpg","http://www.cs.ucr.edu/~vagelis|https://www.linkedin.com/in/vagelis","2","2016-07-24"
"15294","Tao Jiang","University of California - Riverside","2011","Full","Bioinformatics & Computational Biology","University of Science and Technology of China - China","","University of Minnesota - USA","","Male","http://www.cs.ucr.edu/~jiang/jt-06-12.jpg","http://www.cs.ucr.edu/~jiang/|https://www.linkedin.com/pub/tao-jiang/8/648/2b","2","2016-07-24"
"15295","Eamonn Keogh","University of California - Riverside","","Full","Bioinformatics & Computational Biology","California State Unversity - San Marcos - USA","University of California - Irvine - USA","University of California - Irvine - USA","","Male","http://www.cs.ucr.edu/~eamonn/Eamonn_main.jpg","http://www.cs.ucr.edu/~eamonn/","2","2016-07-24"
"15296","Srikanth Krishnamurthy","University of California - Riverside","2007","Full","Networks & Communications","Birla Institute of Technology and Science - Pilani - India","Concordia University - Montreal","University of California - San Diego - USA","","Male","http://www.cs.ucr.edu/~krish/photo.jpg","http://www.cs.ucr.edu/~krish/","2","2016-07-24"
"15297","Stefano Lonardi","University of California - Riverside","2011","Full","Bioinformatics & Computational Biology","University of Pisa - Italy","University of Padua - Italy","Purdue University - USA","","Male","http://www.cs.ucr.edu/~stelo/pics/stefo_border.png","http://www.cs.ucr.edu/~stelo/|https://www.linkedin.com/pub/stefano-lonardi/1/817/938","2","2016-07-24"
"15298","Mart Molle","University of California - Riverside","1987","Full","Networks & Communications","Queen's University - Canada","University of California - Los Angeles - USA","University of California - Los Angeles - USA","","Male","http://www.cs.ucr.edu/~mart/mart_08.JPG","http://www.cs.ucr.edu/~mart/|https://www.linkedin.com/pub/mart-molle/3/205/638","2","2016-07-24"
"15299","Walid Najjar","University of California - Riverside","2000","Full","Distributed & Parallel Computing","American University - Beirut - Lebanon","University of Southern California - USA","University of Southern California - USA","","Male","http://www.cs.ucr.edu/~najjar/Resources/two2.jpeg","http://www.cs.ucr.edu/~najjar/|https://www.linkedin.com/pub/walid-najjar/8/832/485","2","2016-07-24"
"15300","Iulian Neamtiu","University of California - Riverside","2012","Associate","Software Engineering","University of California - Los Angeles","University of Maryland - College Park - USA","University of Maryland - College Park - USA","","Male","http://www.cs.ucr.edu/~neamtiu/i_neamtiu.jpg","http://www.cs.ucr.edu/~neamtiu/","2","2016-07-24"
"15301","Michael Pazzani","University of California - Riverside","1994","Full","Data Mining","University of California - Los Angeles - USA","University of Connecticut - USA","University of California - Los Angeles - USA","","Male","http://research.ucr.edu/images/pictures/staff/OtherSizes/Pazzani200x300.jpg","http://www.cs.ucr.edu/~pazzani|https://www.linkedin.com/pub/dir/Michael/Pazzani","2","2016-07-24"
"15302","Zhiyun Qian","University of California - Riverside","1989","Assistant","Networks & Communications","Shanghai Jiaotong University - China","University of Michigan - USA","University of Michigan - USA","","Male","http://www.cs.ucr.edu/~zhiyunq/images/zhiyun.jpg","http://www.cs.ucr.edu/~zhiyunq|https://www.linkedin.com/pub/zhiyun-qian/25/ab/841","2","2016-07-24"
"15303","K.K. Ramakrishnan","University of California - Riverside","2014","Full","Networks & Communications","University Visveswaraya College of Engineeri","Indian Institute of Science - Bangalore - India","University of Maryland - College Park - USA","","Male","http://static.cs.ucr.edu/store/images/sized/3791ec4b375ca20730c4d129c83acbaf.jpg","http://www.engr.ucr.edu/faculty/cs/ramakrishnan.html|https://www.linkedin.com/pub/k-k-ramakrishnan/28/4a5/7","2","2016-07-24"
"15304","Chinya Ravishankar","University of California - Riverside","1999","Full","Operating Systems","Indian Institute of Technology - Bombay - India","University of Wisconsin-Madison - USA","University of Wisconsin - Madison - USA","","Male","http://www.cs.ucr.edu/~ravi/web2.jpg","http://www.cs.ucr.edu/~ravi/|https://www.linkedin.com/pub/chinya-ravishankar/4/1b1/a2b","2","2016-07-24"
"15305","Christian Shelton","University of California - Riverside","1986","Associate","Artificial Intelligence","Stanford University - USA","Massachusetts Institute of Technology - USA","Massachusetts Institute of Technology - USA","","Male","http://www.cs.ucr.edu/~cshelton/cshelton-g.jpg","http://www.cs.ucr.edu/~cshelton/|https://www.linkedin.com/pub/dir/CHRISTIAN/SHELTON","2","2016-07-24"
